Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
6,4,1,2,3561,Ok this is a first time purchase of a train ticket and i ned help to see if Im doing it right,Ok this is a first time purchase of a train ticket and i ned help to see if Im doing it right,[Ok ]this is a first time purchase of a train ticket and i ned help to see if Im doing it right,93,3,0.9677419355,0
6,4,1,2,3562,we wish to take the train from fl to dc or phil a in december close to christmas,we wish to take the train from fl to dc or phil a in december close to christmas,we wish to take the train from fl to dc or phil a in december close to christmas,80,0,1,1
6,4,1,2,3563,I need to cancel cancel Reservation Number ######. Can I get a refund or a credit?,I need to cancel cancel Reservation [Number ######. Can I get a refund or a credit?],I need to cancel cancel Reservation [Number ######. ]Can I get a refund or a credit?,82,31,0.6219512195,1
6,4,1,2,3564,what time should i arrive at the Sacramento station for a 12:10pm departure?,what time should i arrive at the Sacramento station for a 12:10pm departure?,what time should i arrive at the Sacramento station for a 12:10pm departure?,76,0,1,1
6,4,1,2,3565,if i already bought a ticket can i change to a later departure?,if i already bought a ticket can i change to a later departure?,if i already bought a ticket can i change to a later departure?,63,0,1,1
6,4,1,2,3566,"hi -----, I am trying to find the best travel route from NY penn station to 4321 collington road bowie md 20716 using the acela express. It is ok if the station isnt too close. What is the closest MD?","[hi -----, ]I am trying to find the best travel route from NY penn station to 4321 collington road bowie md 20716 using the acela express. [It is ok if the station isnt too close. What is the closest MD?]","[hi -----, ]I am trying to find the best travel route from NY penn station to 4321 collington road bowie md 20716 using the acela express. [It is ok if the station isnt too close.] What is the closest MD?",200,23,0.885,1
6,4,1,2,3567,"I believe I bought a ticket for Thursday, but I can't find my reservation","I believe I bought a ticket for Thursday, but I can't find my reservation","[I believe I bought a ticket for Thursday, but ]I can't find my reservation",73,46,0.3698630137,0
6,4,1,2,3568,Hi I am looking for train tickets to NY Penn Station on December 11 for the 9:30 train. Do you have any of the SAVER tickets left,[Hi I am looking for train tickets to NY Penn Station on December 11 for the 9:30 train.] Do you have any of the SAVER tickets left,[Hi ]I am looking for train tickets to NY Penn Station on December 11 for the 9:30 train. Do you have any of the SAVER tickets left,129,84,0.3488372093,1
6,4,1,2,3569,"If I have a coach ticket, can I upgrade to premium/business at a later date if seats there are available","If I have a coach ticket, can I upgrade to premium/business at a later date if seats there are available","If I have a coach ticket, can I upgrade to premium/business at a later date [if seats there are available]",104,28,0.7307692308,0
6,4,1,2,3570,Trying to reset my password but cname- isn't sending me an email.,Trying to reset my password [but cname- isn't sending me an email.],Trying to reset my password but cname- isn't sending me an email.,65,37,0.4307692308,0
6,4,1,2,3572,Hi I'm traveling tomorrow and I was wondering how many bags I could bring without added costs,Hi I'm traveling tomorrow and I was wondering how many bags I could bring without added costs,[Hi] I'm traveling tomorrow and I was wondering how many bags I could bring without added costs,93,2,0.9784946237,0
6,4,1,2,3573,"I have an cname- ticket booked on the northeast regional, and I was wondering if I could bring 2 kittens as long as they remain in one travel bag","I have an cname- ticket booked on the northeast regional, and I was wondering if I could bring 2 kittens as long as they remain in one travel bag","I have an cname- ticket booked on the northeast regional, and I was wondering if I could bring 2 kittens [as long as they remain in one travel bag]",145,40,0.724137931,0
6,4,1,2,3574,"are there any discounts available from Wilson, NC to Alex, VA on Friday the 27th","are there any discounts available from Wilson, NC to Alex, VA on Friday the 27th","are there any discounts available from Wilson, NC to Alex, VA on Friday the 27th",80,0,1,1
6,4,1,2,3575,I forgot my password and you were supposed to send me a new one and I never got it,I forgot my password and you were supposed to send me a new one and I never got it,I forgot my password and you were supposed to send me a new one and I never got it,82,0,1,1
6,4,1,2,3576,Are prices listed for roomettes for the room (1 or 2 people) or per person (i.e. 2 people in a roomette is double the listed price)?,Are prices listed for roomettes for the room (1 or 2 people) or per person (i.e. 2 people in a roomette is double the listed price)?,Are prices listed for roomettes for the room [(1 or 2 people) ]or per person [(i.e. 2 people in a roomette is double the listed price)?],132,73,0.446969697,0
6,4,1,2,3577,"Hi -----, can you tell me why there is a delay from Hartford to Penn station NY. train was supposed to leave at 3-23","[Hi -----, ]can you tell me why there is a delay from Hartford to Penn station NY. [train was supposed to leave at 3-23]","[Hi -----, ]can you tell me why there is a delay from Hartford to Penn station NY. train was supposed to leave at 3-23",116,35,0.6982758621,1
6,4,1,2,3578,"to change a reservation, must you do that before the time of your current reservation?","to change a reservation,[ must you do that before the time of your current reservation?]","to change a reservation, must you do that before the time of your current reservation?",86,62,0.2790697674,0
6,4,1,2,3580,I have a questions about the 92 Silver Star from Tampa to Charlotte,I have a questions about the 92 Silver Star from Tampa to Charlotte,I have a questions about the 92 Silver Star from Tampa to Charlotte,67,0,1,1
6,4,1,2,3582,I reisde in ------------------------------------- and i would like to go to penn staion at newark new jersey is ther a route on this destination,I reisde in ------------------------------------- and i would like to go to penn staion at newark new jersey[ is ther a route on this destination],I reisde in [------------------]------------------- and i would like to go to penn staion at newark new jersey is ther a route on this destination,144,54,0.625,1
6,4,1,2,3583,"was is the #80 train due at union station, Washington dc delayed","was is the #80 train due at union station, Washington dc delayed","[was] is the #80 train due at union station, Washington dc delayed",64,3,0.953125,0
6,4,1,2,3584,Do you have an email address I can use to contact you?,Do you have an email address I can use to contact you?,Do you have an email address I can use to contact you?,54,0,1,1
6,4,1,2,3585,trying to log in. I tried the only combo poss that I would use. need to print tickets for tomorrow PVD to Penn station. HELP,trying to log in.[ I tried the only combo poss that I would use. need to print tickets for tomorrow PVD to Penn station. HELP],[trying to log in. I tried the only combo poss that I would use. ]need to print tickets for tomorrow PVD to Penn station. HELP,124,76,0.3870967742,1
6,4,1,2,3586,Hi ----- my son is leaving out of penn statio tomorrow morning. Does he need to get there earlier than normal.,[Hi ----- my son is leaving out of penn statio tomorrow morning. ]Does he need to get there earlier than normal.,[Hi ----- ]my son is leaving out of penn statio tomorrow morning. Does he need to get there earlier than normal.,110,55,0.5,1
6,4,1,2,3587,how do I call the chicago station? My daughter had a ticket for the train to ann arbor and the train left early and now she is stuck in chicago,how do I call the chicago station?[ My daughter had a ticket for the train to ann arbor and the train left early and now she is stuck in chicago],how do I call the chicago station? [My daughter had a ticket for the train to ann arbor and the train left early and now she is stuck in chicago],143,0,1,1
6,4,1,2,3588,I am 22 and if my brother doesn't have an identification card can he show his birth certificate to get on train?,[I am 22 and ]if my brother doesn't have an identification card can he show his birth certificate to get on train?,[I am 22 and ]if my brother doesn't have an identification card can he show his birth certificate to get on train?,112,0,1,1
6,4,1,2,3589,Want to go from Sacramento to Yosemite can you help me with planning.,Want to go from Sacramento to Yosemite can you help me with planning.,Want to go from Sacramento to Yosemite can you help me with planning.,69,0,1,1
6,4,1,2,3590,"hi, may i cancel my trip on NOV 29, 6.58 PM ?","hi, may i cancel my trip on NOV 29, 6.58 PM ?","[hi, ]may i cancel my trip on NOV 29, 6.58 PM ?",45,4,0.9111111111,0
6,4,1,2,3591,"I have a ticket for the 7:30 train leaving Glendale, Ca. to Solana Beach. I don't know if I can make it as I am caught in traffic on the 5 freeway. I have a business class ticket and would like to cat","I have a ticket for the 7:30 train leaving Glendale, Ca. to Solana Beach. I don't know if I can make it as I am caught in traffic on the 5 freeway. I have a business class ticket and would like to cat","I have a ticket for the 7:30 train leaving Glendale, Ca. to Solana Beach. I don't know if I can make it [as I am caught in traffic on the 5 freeway. I have a business class ticket and would like to cat]",200,96,0.52,0
